Hotel_Address,Hotel_Name,lat,lng
92 Rue Du Cherche Midi 6th arr 75006 Paris France,Hotel Spa La Belle Juliette,48.8474426,2.3223783
92 Rue La Boetie 8th arr 75008 Paris France,Rochester Champs Elysees,48.8724945,2.3091549
92 Southampton Row Camden London WC1B 4BH United Kingdom,DoubleTree by Hilton London West End,51.5201065,-0.1221393
93 Rue de Lille 7th arr 75007 Paris France,Hotel d Orsay Esprit de France,48.8603599,2.3230778
95 Rue de Richelieu 2nd arr 75002 Paris France,Mercure Paris Opera Louvre,48.8710895,2.3393461
97 avenue des Ternes 17th arr 75017 Paris France,La Villa des Ternes,48.8803479,2.2858242000000004
97 Cromwell Road Kensington and Chelsea London SW7 4DN United Kingdom,Holiday Inn London Kensington Forum,51.4942305,-0.1851141
97 Great Russell Street Bloomsbury Camden London WC1B 3LB United Kingdom,Radisson Blu Edwardian Kenilworth,51.5179725,-0.12804949999999998
97 rue La Bo tie 8th arr 75008 Paris France,H tel Monna Lisa Champs Elys es,48.874853,2.3245798
97 rue Lauriston 16th arr 75016 Paris France,H tel Waldorf Trocad ro,48.8672694,2.2878666
98 Avenue d Italie 13th arr 75013 Paris France,Best Western Amiral Hotel,48.82523070000001,2.3569005
98 Rue De Clery 2nd arr 75002 Paris France,Hotel Les Th tres,48.8694768,2.3515065
99 Bis Rue De Rome 17th arr 75017 Paris France,Mercure Paris 17 me Saint Lazare Monceau,48.8837472,2.3186342
Albany Street London NW1 3UP United Kingdom,Melia White House Hotel,51.5298597,-0.1444623
Albert Cuypstraat 2 6 Oud Zuid 1072 CT Amsterdam Netherlands,Sir Albert Hotel,52.3544507,4.8875036
Aldwych Westminster Borough London WC2B 4DD United Kingdom,The Waldorf Hilton,51.5131979,-0.1174504
Aletta Jacobslaan 7 Slotervaart 1066 BP Amsterdam Netherlands,Corendon Vitality Hotel Amsterdam,52.3466449,4.8310984
Althanstra e 5 09 Alsergrund 1090 Vienna Austria,Hotel Bellevue Wien,48.2264063,16.3600628
Alzaia Naviglio Grande 8 Navigli 20144 Milan Italy,Maison Borella,45.4521067,9.1758135
Am Heumarkt 35 37 03 Landstra e 1030 Vienna Austria,Hotel Am Konzerthaus Vienna MGallery by Sofitel,48.1996129,16.3773546
Am Hof 2 01 Innere Stadt 1010 Vienna Austria,Park Hyatt Vienna,48.2105243,16.3683592
Am Stadtpark 1 03 Landstra e 1030 Vienna Austria,Hilton Vienna,48.2062268,16.3833767
Ample 1 Pla a Duc de Medinaceli Ciutat Vella 08002 Barcelona Spain,Catalonia Port,41.378751,2.17873
Amstelstraat 17 Amsterdam City Center 1017 DA Amsterdam Netherlands,Hampshire Hotel Rembrandt Square Amsterdam,52.3663466,4.8985764000000005
Angli 60 Sarri St Gervasi 08017 Barcelona Spain,Eurostars Angli,41.4031654,2.1231637
Anna van den Vondelstraat 6 Oud West 1054 GZ Amsterdam Netherlands,Pillows Anna van den Vondel Amsterdam,52.3607413,4.8695315
Annagasse 16 01 Innere Stadt 1010 Vienna Austria,Schlosshotel R mischer Kaiser,48.2040859,16.3725046
Annagasse 7 01 Innere Stadt 1010 Vienna Austria,Hotel Mailberger Hof,48.204183,16.3726664
Apollolaan 101 105 Oud Zuid 1077 AN Amsterdam Netherlands,Best Western Delphi Hotel,52.3504558,4.8770194
Apollolaan 123 125 Oud Zuid 1077 AP Amsterdam Netherlands,Apollofirst Boutique Hotel,52.350396,4.8756404
Apollolaan 138 Oud Zuid 1077 BG Amsterdam Netherlands,Hilton Amsterdam,52.351381,4.8727230000000015
Apollolaan 2 Oud Zuid 1077 BA Amsterdam Netherlands,Apollo Hotel Amsterdam,52.3486098,4.8844292000000005
Arcs 10 Ciutat Vella 08002 Barcelona Spain,Catalonia Catedral,41.3846637,2.1740902
Arend Janszoon Ernststraat 577 Zuideramstel 1082 LD Amsterdam Netherlands,Element Amsterdam,52.3312406,4.877446599999999
Aribau 33 Eixample 08011 Barcelona Spain,Axel Hotel Barcelona Urban Spa Adults Only,41.38734779999999,2.1603987
Aribau 54 Eixample 08011 Barcelona Spain,Cram,41.3880549,2.1599602000000004
Arlandaweg 10 Westpoort 1043 EW Amsterdam Netherlands,Urban Lodge Hotel,52.3856494,4.834443
Aspernbr ckengasse 1 02 Leopoldstadt 1020 Vienna Austria,Novotel Wien City,48.2134246,16.3831309
Auerspergstra e 9 08 Josefstadt 1080 Vienna Austria,The Levante Parliament A Design Hotel,48.2083518,16.354532
Ausi s Marc 34 Eixample 08010 Barcelona Spain,Room Mate Gerard,41.3919114,2.1765438
Avenida Bogatell 64 68 Sant Mart 08005 Barcelona Spain,H10 Marina Barcelona,41.393227,2.1927427
Avenida Diagonal 1 Sant Mart 08019 Barcelona Spain,Barcelona Princess,41.4109715,2.2186535
Avenida Diagonal 201 Sant Mart 08018 Barcelona Spain,Novotel Barcelona City,41.4038774,2.1911894
Avenida Diagonal 205 Sant Mart 08018 Barcelona Spain,The Gates Diagonal Barcelona,41.4036219,2.1902808
Avenida Diagonal 555 Les Corts 08029 Barcelona Spain,AC Hotel Diagonal L Illa a Marriott Lifestyle Hotel,41.3899609,2.135684
Avenida Diagonal 568 Sarri St Gervasi 08021 Barcelona Spain,Wilson Boutique Hotel,41.3944029,2.150194
Avenida Diagonal 570 Sarri St Gervasi 08021 Barcelona Spain,NH Hesperia Barcelona Presidente,41.3941338,2.1489569
Avenida Diagonal 589 591 Les Corts 08014 Barcelona Spain,Hilton Barcelona,41.388682,2.1316368
Avenida Diagonal 596 Sarri St Gervasi 08021 Barcelona Spain,Vincci Mae,41.3933943,2.1461315
Avenida Diagonal 661 671 Les Corts 08028 Barcelona Spain,Fairmont Rey Juan Carlos I,41.3835246,2.1096141
Avenida Litoral 10 Ciutat Vella 08005 Barcelona Spain,Pullman Barcelona Skipper,41.3860183,2.19473
Avenida Marqu s de l Argentera 4 Ciutat Vella 08003 Barcelona Spain,Hotel Ciutadella Barcelona,41.3837583,2.1846933
Avenida Meridiana 151 Sant Mart 08026 Barcelona Spain,Catalonia Atenas,41.4110056,2.1866009
Avenida Paralelo 57 59 Sants Montju c 08004 Barcelona Spain,Tryp Barcelona Apolo Hotel,41.37470310000001,2.1707106
Avenida Pearson 1 3 Les Corts 08034 Barcelona Spain,Sansi Pedralbes,41.39367,2.1115418
Avenida Rius y Taulet 1 3 Sants Montju c 08004 Barcelona Spain,Crowne Plaza Barcelona Fira Center,41.37252460000001,2.1540788
Avenida Roma 2 4 Sants Montju c 08014 Barcelona Spain,Gran Hotel Torre Catalunya,41.37955720000001,2.1425457000000003
Avenida Roma 22 30 Eixample 08015 Barcelona Spain,H10 Itaca,41.3810311,2.1455516
Avenida Roma 23 Eixample 08029 Barcelona Spain,Hotel Abbot,41.3815028,2.1449138
Avenida Roma 93 95 Eixample 08029 Barcelona Spain,Sercotel Amister Art Hotel Barcelona,41.38440720000001,2.1514584
Avenida Sarri 50 Les Corts 08029 Barcelona Spain,Melia Barcelona Sarri ,41.391058,2.141706
Avenida Tibidabo 1 Sarri St Gervasi 08022 Barcelona Spain,ABaC Restaurant Hotel Barcelona GL Monumento,41.4106944,2.136294
Avinguda Catedral 7 Ciutat Vella 08002 Barcelona Spain,Col n Hotel Barcelona,41.38496129999999,2.1756666
Avinguda Icaria 195 Sant Mart 08005 Barcelona Spain,Hotel SB Icaria Barcelona,41.3935591,2.1993915
Avinguda Paral lel 76 78 Ciutat Vella 08001 Barcelona Spain,Hotel Barcelona Universal,41.375237,2.1684058
Avinyo 30 Ciutat Vella 08002 Barcelona Spain,Aparthotel Arai 4 Superior,41.38075170000001,2.1772425
Ballester 77 81 Gr cia 08023 Barcelona Spain,Hotel Ronda Lesseps,41.408641,2.1478143
Balmes 103 105 Eixample 08008 Barcelona Spain,Hotel Barcelona Center,41.3917169,2.1592614
Balmes 117 Eixample 08008 Barcelona Spain,Olivia Balmes Hotel,41.392095,2.158493
Balmes 142 146 Eixample 08008 Barcelona Spain,Catalonia Diagonal Centro,41.39386320000001,2.1568039
Basil Street Knightsbridge Kensington and Chelsea London SW3 1AT United Kingdom,The Capital,51.4997486,-0.1615242
Baumgasse 83 03 Landstra e 1030 Vienna Austria,Vienna Sporthotel,48.191373,16.4082294
Belgrove Street Camden London WC1H 8AB United Kingdom,Megaro Hotel,51.5294411,-0.12337449999999997
Bellamyplein 47 Oud West 1053 AT Amsterdam Netherlands,Hotel De Hallen,52.3677568,4.868217400000002
Beltran i R zpide 7 9 Les Corts 08034 Barcelona Spain,AC Hotel Victoria Suites a Marriott Lifestyle Hotel,41.3893478,2.1209755
Bergara 11 Eixample 08002 Barcelona Spain,Catalonia Plaza Catalunya,41.3865289,2.1682919
Bergara 2 4 Eixample 08002 Barcelona Spain,Hotel Regina,41.3858891,2.1681652
Bergara 8 Eixample 08002 Barcelona Spain,Hotel Pulitzer,41.386136,2.1682914
Berruguete 126 Horta Guinard 08035 Barcelona Spain,Hotel Alimara,41.4337561,2.147327
Bloomsbury Way Camden London WC1A 2SD United Kingdom,Thistle Holborn The Kingsley,51.5179659,-0.1234343
Boltzmanngasse 8 09 Alsergrund 1090 Vienna Austria,Hotel Boltzmann,48.2216779,16.356711100000002
Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom,The Westbury A Luxury Collection Hotel Mayfair London,51.51444179999999,-0.146432
Boquer a 10 Ciutat Vella 08002 Barcelona Spain,Petit Palace Boqueria Garden,41.3812223,2.1739622000000005
Boria 24 26 Ciutat Vella 08003 Barcelona Spain,Mercer House B ria BCN,41.3846844,2.1791065
Breite Gasse 9 07 Neubau 1070 Vienna Austria,Hotel ViennArt am Museumsquartier,48.2035677,16.356445
Bridges Court Road Battersea London SW11 3BE United Kingdom,Crowne Plaza London Battersea,51.4689559,-0.1787256
Bryanston Street Marble Arch Westminster Borough London W1H 7EH United Kingdom,Amba Hotel Marble Arch,51.51440039999999,-0.1565506
Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom,Taj 51 Buckingham Gate Suites and Residences,51.498861,-0.13748970000000002
Burggasse 2 07 Neubau 1070 Vienna Austria,Hotel Sans Souci Wien,48.204576,16.3563661
C rcega 368 Eixample 08037 Barcelona Spain,Catalonia La Pedrera,41.3986093,2.1625037
C rsega 289 Eixample 08008 Barcelona Spain,Ohla Eixample,41.39445739999999,2.1564353
Cadogan Place Kensington and Chelsea London SW1X 9PY United Kingdom,Jumeirah Carlton Tower,51.4973568,-0.15767279999999995
Calabria 115 117 Eixample 08015 Barcelona Spain,Hotel Villa Emilia,41.3802469,2.1541149
Calabria 90 92 Eixample 08015 Barcelona Spain,TWO Hotel Barcelona by Axel 4 Sup Adults Only,41.37913,2.1561186
Calle K s n Entrada principal Mercabarna Sants Montju c 08040 Barcelona Spain,Hotel Best Western PLUS Alfa Aeropuerto,41.3283758,2.1129638
Calvet 40 42 Sarri St Gervasi 08021 Barcelona Spain,AC Hotel Irla a Marriott Lifestyle Hotel,41.3948175,2.1434702000000003
Capellans 4 Ciutat Vella 08002 Barcelona Spain,Hotel Barcelona Catedral,41.384829,2.1751277
Capitan Arenas 20 Les Corts 08034 Barcelona Spain,Arenas Atiram Hotels,41.3904305,2.1262314
Carburton Street Westminster Borough London W1W 5EE United Kingdom,Holiday Inn London Regent s Park,51.5222472,-0.14261279999999998
Cardenal Reig 11 Les Corts 08028 Barcelona Spain,Senator Barcelona Spa Hotel,41.3777977,2.1135971
Cardington Street Euston Camden London NW1 2LP United Kingdom,Thistle Euston,51.5291423,-0.13727820000000002
Carlos Place Westminster Borough London W1K 2AL United Kingdom,The Connaught,51.5101556,-0.1496314
Carrer de Arag 271 Eixample 08007 Barcelona Spain,Room Mate Anna,41.39293660000001,2.1653954
Carretera Vallvidrera Tibidabo 83 93 Horta Guinard 08035 Barcelona Spain,Gran Hotel La Florida,41.4253332,2.1211028
Caspe 103 Eixample 08013 Barcelona Spain,Ayre Hotel Caspe,41.3961021,2.1794688
Catherine Grove Greenwich Greenwich London SE10 8BB United Kingdom,Doubletree By Hilton London Greenwich,51.474469,-0.019428
Chassestraat 62 64 De Baarsjes 1057 JJ Amsterdam Netherlands,Chasse Hotel,52.3696719,4.8614475
Chelsea Harbour Hammersmith and Fulham London SW10 0XG United Kingdom,The Chelsea Harbour Hotel,51.4756558,-0.1813888
Coburgbastei 4 01 Innere Stadt 1010 Vienna Austria,Palais Coburg Residenz,48.2058584,16.3766545
Comte Borrell 208 Eixample 08029 Barcelona Spain,Zenit Borrell,41.3859873,2.1514021
Comte d Urgell 232 Eixample 08036 Barcelona Spain,U232 Hotel,41.38952370000001,2.1490307
Consell de Cent 498 500 Eixample 08013 Barcelona Spain,Eurostars Monumental,41.4006653,2.1787089
Consell de Cent 51 53 Sants Montju c 08014 Barcelona Spain,Pestana Arena Barcelona,41.376801,2.1460443
Coopers Row City of London London EC3N 2BQ United Kingdom,Grange City Hotel,51.5110114,-0.07712510000000003
Coram Street Camden London WC1N 1HT United Kingdom,Holiday Inn London Bloomsbury,51.5241248,-0.1258066
Corcega 255 Eixample 08036 Barcelona Spain,The Mirror Barcelona,41.3930406,2.1545393
Corso Buenos Aires 3 Milan City Center 20124 Milan Italy,Worldhotel Cristoforo Colombo,45.4758842,9.205791
Corso Buenos Aires 33 Central Station 20124 Milan Italy,IH Hotels Milano Puccini,45.4794406,9.2096756
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,Best Western Hotel City,45.485887700000006,9.204282699999998
Corso Concordia 1 Milan City Center 20129 Milan Italy,Ch teau Monfort Relais Ch teaux,45.4682358,9.2073799
Corso Di Porta Nuova 1 Milan City Center 20121 Milan Italy,Palazzo Parigi Hotel Grand Spa Milano,45.473348,9.1910733
Corso di Porta Romana 48 Milan City Center 20122 Milan Italy,Hotel Lloyd,45.4580781,9.1924205
Corso di Porta Romana 64 Milan City Center 20122 Milan Italy,Hotel Romana Residence,45.4572218,9.1937008
Corso di Porta Vigentina 46 Milan City Center 20122 Milan Italy,Hotel Crivi s,45.4529643,9.1962217
Corso Europa 9 Milan City Center 20122 Milan Italy,Hotel Galileo,45.4642651,9.1960569
Corso Garibaldi 84 Milan City Center 20121 Milan Italy,Carlyle Brera Hotel,45.47699229999999,9.1844899
Corso Giacomo Matteotti 4 6 Milan City Center 20121 Milan Italy,Boscolo Milano Autograph Collection,45.46676,9.194293
Corso Magenta 19 Milan City Center 20123 Milan Italy,Mokinba Hotels King,45.4656023,9.1778675
Corso Sempione 69 Fiera Milano City 20149 Milan Italy,Qualys Hotel Nasco,45.4848809,9.1596461
Corso Sempione 91 Fiera Milano City 20149 Milan Italy,Enterprise Hotel Design Boutique,45.4867005,9.1575137
Crist bal de Moura 138 Sant Mart 08019 Barcelona Spain,Tryp Barcelona Condal Mar Hotel,41.4126508,2.2090895
D u i Mata 66 99 Les Corts 08029 Barcelona Spain,NH Collection Barcelona Constanza,41.3885274,2.1360471000000003
Dam 9 Amsterdam City Center 1012 JS Amsterdam Netherlands,NH Collection Amsterdam Grand Hotel Krasnapolsky,52.3727067,4.894365799999999
Damrak 1 5 Amsterdam City Center 1012 LG Amsterdam Netherlands,Park Plaza Victoria Amsterdam,52.377278,4.897818
Damrak 93 94 Amsterdam City Center 1012 LP Amsterdam Netherlands,Hotel Amsterdam De Roode Leeuw,52.373704,4.893591000000002
Damrak 96 Amsterdam City Center 1012 LP Amsterdam Netherlands,Swiss tel Amsterdam,52.3735266,4.8933041
Daungasse 1 6 7 08 Josefstadt 1080 Vienna Austria,City Rooms,48.2133296,16.347139900000002
De Boelelaan 2 Zuideramstel 1083 HJ Amsterdam Netherlands,Holiday Inn Amsterdam,52.3351951,4.8885354
De Passage 90 Noord Holland Zuidoost 1101 AX Amsterdam Netherlands,Jaz Amsterdam,52.314371,4.938806400000002
Delflandlaan 15 Slotervaart 1062 EA Amsterdam Netherlands,Best Western Premier Hotel Couture,52.351113700000006,4.8411629000000005
Dels Lledo 7 Ciutat Vella 08003 Barcelona Spain,Mercer Hotel Barcelona,41.3827,2.1791999
Desider Friedmann Platz 2 01 Innere Stadt 1010 Vienna Austria,Mercure Vienna First,48.21145670000001,16.373867699999998
Diagonal Pere IV 272 Sant Mart 08005 Barcelona Spain,Melia Barcelona Sky 4 Sup,41.4061636,2.2008956000000004
Dijsselhofplantsoen 7 Oud Zuid 1077 BJ Amsterdam Netherlands,Bilderberg Garden Hotel,52.351144700000006,4.8740764
Diputaci 195 Eixample 08011 Barcelona Spain,Ako Suites Hotel,41.3861153,2.1611899
Diputaci 257 Eixample 08007 Barcelona Spain,Eurostars Cristal Palace,41.3897945,2.1660575
Diputaci 262 264 Eixample 08007 Barcelona Spain,HCC St Moritz,41.39084860000001,2.1680745
Diputacion 250 Eixample 08007 Barcelona Spain,Petit Palace Museum,41.3888014,2.1653738
Distelkade 21 Amsterdam Noord 1031 XP Amsterdam Netherlands,NH Amsterdam Noord,52.3923684,4.9110442
Doctor Carulla 25 Sarri St Gervasi 08017 Barcelona Spain,Primero Primera,41.4002812,2.1297427000000004
Doctor Trueta 164 Sant Mart 08005 Barcelona Spain,Hotel 4 Barcelona,41.39595870000001,2.2008981
Donau City Stra e 7 22 Donaustadt 1220 Vienna Austria,Melia Vienna,48.231911,16.4129493
Dorotheergasse 3 01 Innere Stadt 1010 Vienna Austria,Graben Hotel,48.2078955,16.3701084
Duc De Medinaceli 8 Ciutat Vella 08002 Barcelona Spain,Medinaceli,41.3781685,2.1786627
Eerste Constantijn Huygensstraat 10A Oud West 1054 BR Amsterdam Netherlands,Grand Hotel Downtown,52.36513,4.8729422
Eerste Constantijn huygensstraat 26G Oud West 1054 BR Amsterdam Netherlands,Amadi Park Hotel,52.364962,4.873495
Elisabets 11 Ciutat Vella 08001 Barcelona Spain,Hotel Casa Camper,41.3832414,2.1685298
Empire Way Wembley Brent London HA9 8DS United Kingdom,Holiday Inn London Wembley,51.55909550000001,-0.284704
Engerthstra e 173 175 02 Leopoldstadt 1020 Vienna Austria,Austria Trend Hotel Lassalle Wien,48.2273013,16.4001791
Enric Granados 62 64 Eixample 08008 Barcelona Spain,H10 Art Gallery 4 Sup,41.392018,2.157066
Enrique Granados 83 Eixample 08008 Barcelona Spain,Hotel Granados 83,41.391843,2.156844
Epping Forest 30 Oak Hill London IG8 9NY United Kingdom,Best Western PLUS Epping Forest,51.603207,0.010607
Espronceda 6 Sant Mart 08005 Barcelona Spain,NH Hesperia Barcelona del Mar,41.4014399,2.2100745
Europaboulevard 10 Zuideramstel 1083 AD Amsterdam Netherlands,Novotel Amsterdam City,52.333803,4.8884708
Euston Road Camden London NW1 2AR United Kingdom,St Pancras Renaissance Hotel London,51.5267769,-0.1324905
Excel 2 Festoon Way Royal Victoria Dock Newham London E16 1RH United Kingdom,DoubleTree By Hilton London Excel,51.50737700000001,0.038657
F hrichgasse 10 01 Innere Stadt 1010 Vienna Austria,The Guesthouse Vienna,48.2051299,16.369035999999998
Favoritenstra e 12 04 Wieden 1040 Vienna Austria,Hotel Johann Strauss,48.1949694,16.3692624
Felberstra e 4 15 Rudolfsheim F nfhaus 1150 Vienna Austria,Hotel Mercure Wien Westbahnhof,48.19835429999999,16.3375246
Ferdinand Bolstraat 194 Oud Zuid 1072 LW Amsterdam Netherlands,Savoy Hotel Amsterdam,52.34974310000001,4.8911908
Ferdinand Bolstraat 333 Oud Zuid 1072 LH Amsterdam Netherlands,Hotel Okura Amsterdam,52.3487635,4.8938829
Filmteichstra e 5 10 Favoriten 1100 Vienna Austria,Hotel Eitlj rg,48.1513676,16.4064709
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,Hotel V Fizeaustraat,52.3451511,4.9252372000000015
Fleischmarkt 1a 01 Innere Stadt 1010 Vienna Austria,Mercure Wien Zentrum,48.21140870000001,16.374646900000002
Frankenberggasse 10 04 Wieden 1040 Vienna Austria,Best Western Premier Kaiserhof Wien,48.1975497,16.3686397
Freytaggasse 25 27 21 Floridsdorf 1210 Vienna Austria,FourSide Hotel Suites Vienna,48.2565936,16.4031426
Fulham Road Stamford Bridge Hammersmith and Fulham London SW6 1HS United Kingdom,Millennium Copthorne Hotels at Chelsea Football Club,51.481663,-0.1909565
Galleria Del Corso 3 Milan City Center 20122 Milan Italy,IH Hotels Milano Ambasciatori,45.4644348,9.1952727
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,Crowne Plaza Amsterdam South,52.3357326,4.8743947
George Street Westminster Borough London W1H 5BJ United Kingdom,Durrants Hotel,51.5179386,-0.1529794
Getreidemarkt 5 06 Mariahilf 1060 Vienna Austria,Mercure Secession Wien,48.200561,16.364706299999998
Girona 158 Eixample 08037 Barcelona Spain,Hotel Well and Come,41.3991773,2.1656134
Gran V a de les Corts Catalanes 322 Sants Montju c 08004 Barcelona Spain,Ayre Hotel Gran V a,41.3732462,2.1474351
Gran V a De Les Corts Catalanes 570 Eixample 08011 Barcelona Spain,Sunotel Central,41.3841429,2.1616896
Gran V a de Les Corts Catalanes 647 Eixample 08010 Barcelona Spain,Silken Gran Hotel Havana,41.3927101,2.1722139
Gran V a de les Corts Catalanes 670 Eixample 08010 Barcelona Spain,Cotton House Hotel Autograph Collection,41.3915897,2.1720108
Gran Via 550 Eixample 08011 Barcelona Spain,Hotel Vueling Bcn by HC,41.3831641,2.1604736
Gran Via 559 Eixample 08012 Barcelona Spain,H10 Casanova,41.38426079999999,2.1609471
Gran Via 605 Eixample 08007 Barcelona Spain,Avenida Palace,41.3891168,2.1671986
Gran Via Corts Catalanes 656 Eixample 08010 Barcelona Spain,Acta Atrium Palace,41.390913,2.1706981
Gran Via de las Corts Catalanes 629 Eixample 08010 Barcelona Spain,Hotel Indigo Barcelona Plaza Catalunya,41.391362,2.1700953
Gran Via de les Corts Catalanes 644 Eixample 08007 Barcelona Spain,Catalonia Passeig de Gr cia 4 Sup,41.3901396,2.1696699
Gran Via de les Corts Catalanes 668 Eixample 08010 Barcelona Spain,Hotel Palace GL,41.3916258,2.1716378
Gran Via de les Corts Catalanes 678 Eixample 08010 Barcelona Spain,Grupotel Gran Via 678,41.392344,2.1729157000000003
Gran Via de les Corts Catalanes 700 Eixample 08010 Barcelona Spain,Hotel Casa Bonay,41.3935967,2.1742718
Great Cumberland Place Westminster Borough London W1H 7DL United Kingdom,The Cumberland A Guoman Hotel,51.514879,-0.1606501
Grieshofgasse 11 12 Meidling 1120 Vienna Austria,FourSide Hotel Vienna City Center,48.1825159,16.332242800000003
Gro e Stadtgutgasse 31 02 Leopoldstadt 1020 Vienna Austria,Hotel Vienna,48.2196722,16.386358800000004
Grosvenor Square Westminster Borough London W1K 6JP United Kingdom,London Marriott Hotel Grosvenor Square,51.511579,-0.1500193
Gudrunstra e 184 10 Favoriten 1100 Vienna Austria,Rainers Hotel Vienna,48.1791893,16.3625367
Guillem Tell 49 Sarri St Gervasi 08006 Barcelona Spain,Pol Grace Hotel,41.4017465,2.1477365
Gutheil Schoder Gasse 7B 10 Favoriten 1100 Vienna Austria,Austria Trend Hotel Bosei Wien,48.1629737,16.340402400000002
Habsburgergasse 5 01 Innere Stadt 1010 Vienna Austria,Pertschy Palais Hotel,48.2082256,16.368412300000006
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,Alma Boutique Hotel,48.2112491,16.3776519
Half Moon Street Westminster Borough London W1J 7BH United Kingdom,Flemings Mayfair,51.50646070000001,-0.1454198
Half Moon Street Westminster Borough London W1J 7BN United Kingdom,Hilton London Green Park,51.5064534,-0.14561459999999998
Halkin Street Westminster Borough London SW1X 7DJ United Kingdom,COMO The Halkin,51.4988977,-0.15620150000000002
Hamilton Place Park Lane Westminster Borough London W1J 7DR United Kingdom,Four Seasons Hotel London at Park Lane,51.504439,-0.149911
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,Hilton Vienna Danube Waterfront,48.2140659,16.4217627
Hanger Lane Ealing London W5 3HL United Kingdom,Hotel 55,51.5213303,-0.2915052
Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,The Harmonie Vienna,48.2199427,16.3598984
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,WestCord Fashion Hotel Amsterdam,52.357655,4.844576
Herengracht 255 Amsterdam City Center 1016 BJ Amsterdam Netherlands,The Hoxton Amsterdam,52.3718665,4.8873794
Herengracht 341 Amsterdam City Center 1016 AZ Amsterdam Netherlands,Ambassade Hotel,52.369391,4.8871721
Herengracht 519 525 Amsterdam City Center 1017 BV Amsterdam Netherlands,Banks Mansion All Inclusive Hotel,52.3653868,4.8931979000000005
Herengracht 542 556 Amsterdam City Center 1017 CG Amsterdam Netherlands,Waldorf Astoria Amsterdam,52.364768,4.896945
Hernalser Hauptstra e 105 17 Hernals 1170 Vienna Austria,Senator Hotel Vienna,48.2195864,16.3255339
Hernalser Hauptstra e 187 17 Hernals 1170 Vienna Austria,Hotel J ger,48.2238463,16.3138357
Herrengasse 10 01 Innere Stadt 1010 Vienna Austria,Steigenberger Hotel Herrenhof,48.2097958,16.3658705
Herrengasse 12 01 Innere Stadt 1010 Vienna Austria,Radisson Blu Style Hotel Vienna,48.2101211,16.3655537
Hertha Firnberg Stra e 5 10 Favoriten 1100 Vienna Austria,Hilton Garden Inn Vienna South,48.1667886,16.344908
Hietzinger Hauptstra e 10 14 13 Hietzing 1130 Vienna Austria,Austria Trend Parkhotel Sch nbrunn Wien,48.1866506,16.3023375
Hietzinger Hauptstra e 134 13 Hietzing 1130 Vienna Austria,Club Hotel Cortina,48.187794200000006,16.272721400000002
Hintschiggasse 1 10 Favoriten 1100 Vienna Austria,Arion Cityhotel Vienna und Appartements,48.15853320000001,16.345111499999998
Hobbemakade 50 Oud Zuid 1071 XL Amsterdam Netherlands,NH Amsterdam Museum Quarter,52.35609229999999,4.885822900000001
Hoffingergasse 26 28 12 Meidling 1120 Vienna Austria,Gartenhotel Altmannsdorf Hotel 1,48.1640345,16.3216061
Holland Park Avenue Kensington and Chelsea London W11 4UL United Kingdom,Hilton London Kensington Hotel,51.5051084,-0.213266
Hollandstra e 3 02 Leopoldstadt 1020 Vienna Austria,Hotel Mercure Wien City,48.2152663,16.376103
Hoogoorddreef 1 Zuidoost 1101 BA Amsterdam Netherlands,Courtyard by Marriott Amsterdam Arena Atlas,52.31011820000001,4.9472918
Hoogoorddreef 66 Zuidoost 1101 BE Amsterdam Netherlands,Holiday Inn Amsterdam Arena Towers,52.30968350000001,4.9422614000000005
